vdot,1.5,1.6093,3,3.2187,5,10,15,21.0975,42.195
75,3.7666666666666666,4.066666666666666,8.066666666666666,8.716666666666667,14.05,29.233333333333334,44.8,64.38333333333334,134.91666666666666
76,3.7333333333333334,4.033333333333333,7.966666666666667,8.616666666666667,13.9,28.916666666666668,44.3,63.65,133.38333333333333
77,3.6833333333333336,3.966666666666667,7.883333333333333,8.516666666666667,13.733333333333333,28.6,43.81666666666667,62.93333333333333,131.9
78,3.6333333333333333,3.9333333333333336,7.8,8.416666666666666,13.583333333333334,28.283333333333335,43.333333333333336,62.25,130.45
79,3.6,3.8833333333333333,7.716666666666667,8.333333333333334,13.433333333333334,27.983333333333334,42.86666666666667,61.56666666666667,129.03333333333333
80,3.5666666666666664,3.85,7.616666666666667,8.233333333333333,13.283333333333333,27.683333333333334,42.416666666666664,60.9,127.63333333333334
81,3.5166666666666666,3.8,7.533333333333333,8.15,13.15,27.4,41.96666666666667,60.25,126.28333333333333
82,3.4833333333333334,3.7666666666666666,7.45,8.05,13.016666666666667,27.116666666666667,41.53333333333333,59.63333333333333,124.95
83,3.45,3.7333333333333334,7.383333333333334,7.966666666666667,12.883333333333333,26.85,41.1,59.016666666666666,123.66666666666667
84,3.4166666666666665,3.6833333333333336,7.3,7.883333333333333,12.75,26.566666666666666,40.7,58.416666666666664,122.4
85,3.3833333333333333,3.65,7.233333333333333,7.8,12.616666666666667,26.316666666666666,40.28333333333333,57.833333333333336,121.16666666666667
